Course Code,Course Name,Description,Prerequisites
MUS 483.,  Audio Effects Theory and Design.  4 Credits.,"Audio effects are common and useful tools used in the recording, mixing, and mastering of music and other sound, as well as in sound design. This course focuses on understanding, designing, and implementing audio effects, and using them for musical projects.",None
MUS 484.,  Choral Conducting and Literature.  3 Credits.,"Choral conducting, gesture and communication, rehearsal technique, and choral literature appropriate for secondary school choral music programs (grades 6–12), community youth choirs, and collegiate ensembles. Repeatable once for maximum of 6 credits.Requisites:Prereq: MUP 140 or higher. Coreq:MUE 387,MUE 406Fld Prac Public School.Repeatable 1 time for a maximum of 6 credits",None
MUS 486.,  Instrumental Conducting.  3 Credits.,Conducting techniques as applied to band and orchestral music with emphasis on various styles and periods of music; study of 20th-century rhythms and related conducting problems. Repeatable once for a maximum of 6 credits.Requisites:Prereq: major standing. Coreq:MUE 387.Repeatable 1 time for a maximum of 6 credits,None
MUS 487.,  Music and Emotion.  4 Credits.,"Introduction to the psychological and philosophical study of music and the emotions, with emphasis on cognitive, evolutionary, behavioral, and socio-cultural perspectives.",None
MUS 488.,  Analog Recording Techniques.  3 Credits.,"Analog Recording using reel to reel tape machines provides students with a unique experience in not only sonic quality, but also artistic and technical decision-making due to the mechanical limitations presented by the analog format.",None
MUS 489.,  Analysis of Rhythm and Meter.  3 Credits.,"This course focuses on theories and analytical methodologies for studying rhythm and meter, with focal repertoire drawn from European classical music, English- language popular music, and global vernacular and traditional repertoires. Topics covered include hypermeter and metrical levels, rhythmic consonance and dissonance, Afro-Cuban rhythmic patterns, and groove.Requisites:Prereq:MUS 232,MUS 235.",None
MUS 490.,  Balinese Gamelan.  2 Credits.,Pacific Rim Gamelan ensemble. Performance of original compositions and traditional music for gamelan. Limited to twelve performers. Three public performances a year. Repeatable.Repeatable 99 times,None
MUS 499.,  Senior Project.  3 Credits.,"Projects in music history, analysis, theory, composition, performance, or related disciplines designed by the student in consultation with the instructor. Repeatable twice for maximum of 9 credits.Repeatable 2 times for a maximum of 9 credits",None
MUS 503.,  Thesis.  1-16 Credits.,Repeatable.Repeatable 99 times,None
MUS 507.,  Seminar: [Topic].  1-5 Credits.,"Repeatable. Various topics at an advanced level, offered periodically according to student and faculty interest and availability.Repeatable 99 times",None
MUS 508.,  Workshop: [Topic].  1-21 Credits.,Repeatable.Repeatable 99 times,None
MUS 510.,  Experimental Course: [Topic].  1-5 Credits.,Repeatable.Repeatable 99 times,None
MUS 516.,  Post-Tonal Theory I.  3 Credits.,Introduction to theory and analysis of post-tonal music. Concepts of pitch-class set analysis and practical applications. Sequence. Offered alternate years.,None
MUS 517.,  Post-Tonal Theory II.  3 Credits.,Introduction to theory and analysis of post-tonal music. Concepts of pitch-class set analysis and practical applications. Sequence. Offered alternate years.Requisites:Prereq:MUS 416/MUS 516.,None
MUS 521.,  The Collaborative Pianist.  2 Credits.,"Comprehensive study of techniques and literature for artistic ensemble performance by pianists. Includes chamber music, art song, opera arias, accompaniment, sight-reading, and orchestral reduction skills. Sequence. Repeatable once each for maximum of 4 credits per course.Repeatable 1 time for a maximum of 4 credits",None
MUS 522.,  The Collaborative Pianist.  2 Credits.,"Comprehensive study of techniques and literature for artistic ensemble performance by pianists. Includes chamber music, art song, opera arias, accompaniment, sight-reading, and orchestral reduction skills. Sequence. Repeatable once each for maximum of 4 credits per course.Requisites:Prereq:MUS 421/MUS 521.Repeatable 1 time for a maximum of 4 credits",None
MUS 523.,  The Collaborative Pianist.  2 Credits.,"Comprehensive study of techniques and literature for artistic ensemble performance by pianists. Includes chamber music, art song, opera arias, accompaniment, sight-reading, and orchestral reduction skills. Sequence. Repeatable once each for maximum of 4 credits per course.Requisites:Prereq:MUS 422/MUS 522.Repeatable 1 time for a maximum of 4 credits",None
MUS 528.,  Cultures of Musical Celebrity.  3 Credits.,"Examines the cultural phenomenon of celebrity among musicians, composers, and audiences from antiquity to the present. Topics include cults, crowds, branding, shrines, and charisma.",None
MUS 530.,  Tonal Analysis: Linear Prolongational Analysis.  3 Credits.,Introduction to techniques of linear/prolongational analysis; exploration of connections between contrapuntal structures and small musical forms.,None
MUS 531.,  Tonal Analysis: Form in Tonal Music.  3 Credits.,"Exploration of the analysis of form in music from the Baroque, Classical, and Romantic eras; covers Sonata Theory, form-functional theory, processual approaches to form, and the relationship between formal types and linear structures.",None
MUS 532.,  Tonal Analysis: Analysis of Popular Music.  3 Credits.,"Exploration of the analysis of popular music, with repertoire from the 1960s to the present; discussion of methodologies adapted from traditional music theory, including form, harmony, meter, and rhythm, as well as more repertoire-specific topics, such as timbre, texture, and lyrics.",None
MUS 533.,  Counterpoint.  4 Credits.,Study of modal and tonal counterpoint through analysis and composition: 16th-century sacred polyphony.,None
MUS 534.,  Counterpoint.  4 Credits.,Study of modal and tonal counterpoint through analysis and composition: baroque imitative counterpoint.Requisites:Prereq:MUS 433/MUS 533.,None
MUS 535.,  Counterpoint.  4 Credits.,"Study of modal and tonal counterpoint through analysis and composition: focus varies—typically devoted to more advanced fugal writing, 20th-century counterpoint, or other modal composition.Requisites:Prereq:MUS 434/MUS 534.",None
MUS 536.,  World Music Ensemble: [Topic].  2 Credits.,Students engage the embodied practices and sociocultural contexts of diverse music-dance practices associated with the world music categories specified in the topic.Repeatable once for a maximum of 4 credits.Repeatable 1 time for a maximum of 4 credits,None
MUS 538.,  Composers Forum.  1 Credit.,Formulation of a two- or three-concert series of student compositions; sessions with visiting composers and UO performers and listening projects related to these residencies. Repeatable eleven times for a maximum of 12 credits.Repeatable 11 times for a maximum of 12 credits,None
MUS 540.,  Composition III.  3 Credits.,Composition and public performance of works including large or chamber ensembles. Preparation of works for senior recital. Repeatable twice for a maximum of 9 credits.Repeatable 2 times for a maximum of 9 credits,None
MUS 541.,  Composition III.  3 Credits.,Composition and public performance of works including large or chamber ensembles. Preparation of works for senior recital.  Repeatable once for a maximum of 6 credits.Repeatable 1 time for a maximum of 6 credits,None
MUS 542.,  Composition III.  3 Credits.,Composition and public performance of works including large or chamber ensembles. Preparation of works for senior recital. Repeatable once for a maximum of 6 credits.Repeatable 1 time for a maximum of 6 credits,None
MUS 548.,  Interactive Media Performance.  3 Credits.,"Examines concepts of interactive performance using MIDI, digital audio, and video processing, and considers issues related to designing performance algorithms in software. Laboratory fee. Repeatable once for a maximum of 6 credits.Repeatable 1 time for a maximum of 6 credits",None
MUS 550.,  Sensor Music.  3 Credits.,"Examines the fundamental principles for microprocessors and sensor interface design within the context of musical performance, composition, and improvisation. Repeatable thrice for a maximum of 12 credits.Requisites:Prereq:MUS 448/MUS 558.Repeatable 3 times for a maximum of 12 credits",None
MUS 551.,  Introduction to Ethnomusicology.  4 Credits.,"World musics studied in their social and cultural contexts. Compares the varied approaches, ideas, and methods of selected American and European researchers since 1980.",None
MUS 552.,  Musical Instruments of the World.  4 Credits.,"Examines instruments of the world in their cultural contexts. Covers cross-cultural issues and focuses on particular geographic areas. Includes films, recordings, live demonstrations.",None
MUS 555.,  Lyric Diction.  3 Credits.,Analysis and International Phonetic Alphabet transcription of song and opera texts with emphasis on the singer's approach to performance. Offered alternate years.,None
MUS 556.,  Lyric Diction.  3 Credits.,Analysis and International Phonetic Alphabet transcription of song and opera texts with emphasis on the singer's approach to performance. Offered alternate years.,None
MUS 562.,  Popular Musics in the African Diaspora.  4 Credits.,"Examines social and historical contexts of popular musics in the African diaspora from the 20th century on. Geographic focus is North America, the Caribbean, and Africa.",None
MUS 563.,  Popular Music Studies.  4 Credits.,This seminar explores current research and foundational texts in the interdisciplinary field of popular music studies.,None
MUS 567.,  Solo Vocal Music.  3 Credits.,"Solo songs with accompaniment; the lute air and Purcell; 19th-century art songs in Germany and France; 20th-century British, American, and Continental song literature; development of bases for artistic performance and sound critical judgment through study of text, voice, and accompaniment. Offered alternate years.",None
MUS 568.,  Solo Vocal Music.  3 Credits.,"Solo songs with accompaniment; the lute air and Purcell; 19th-century art songs in Germany and France; 20th-century British, American, and Continental song literature; development of bases for artistic performance and sound critical judgment through study of text, voice, and accompaniment. Offered alternate years.",None
